dataset,row_key,case_id,pos,prefix_length,case_length,activity_current,y_true_na,gemma-2-2b,llama32-1b,rnn,saprpt,tabpfn3,transformer,n_sequence_correct,n_tabular_correct,n_llm_correct,sequence_correct_tabular_wrong,sequence_correct_llm_wrong,llm_correct_sequence_wrong,tabular_correct_sequence_wrong,pred_gemma-2-2b,pred_llama32-1b,pred_rnn,pred_saprpt,pred_tabpfn3,pred_transformer,activity_current_label,y_true_na_label,pred_gemma-2-2b_label,pred_llama32-1b_label,pred_rnn_label,pred_saprpt_label,pred_tabpfn3_label,pred_transformer_label
BPI12,199285::18,199285,18,19,22,5,11,False,False,True,False,False,False,1,0,0,True,True,False,False,22,2,11,4,4,13,A_APPROVED,A_REGISTERED,W_Completeren aanvraag,<EOS>,A_REGISTERED,A_ACTIVATED,A_ACTIVATED,O_ACCEPTED
BPI12,199303::19,199303,19,20,26,24,25,True,True,True,False,False,True,2,0,2,True,False,False,False,25,25,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,199327::5,199327,5,6,6,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,20,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>
BPI12,199330::8,199330,8,9,28,3,17,False,False,False,True,False,False,0,1,0,False,False,False,True,22,8,22,17,8,22,A_ACCEPTED,O_SELECTED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,A_FINALIZED,W_Completeren aanvraag
BPI12,199333::6,199333,6,7,77,8,17,False,False,False,True,True,True,1,2,0,False,True,False,False,22,15,22,17,17,17,A_FINALIZED,O_SELECTED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_SELECTED,O_SELECTED,O_SELECTED
BPI12,199348::16,199348,16,17,24,25,24,False,False,True,True,False,True,2,1,0,False,True,False,False,25,14,24,24,25,24,W_Valideren aanvraag,W_Nabellen offertes,W_Valideren aanvraag,O_CANCELLED,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag,W_Nabellen offertes
BPI12,199348::19,199348,19,20,24,11,13,False,False,False,False,False,True,1,0,0,True,True,False,False,25,11,5,25,4,13,A_REGISTERED,O_ACCEPTED,W_Valideren aanvraag,A_REGISTERED,A_APPROVED,W_Valideren aanvraag,A_ACTIVATED,O_ACCEPTED
BPI12,199351::6,199351,6,7,11,20,22,False,True,True,False,False,True,2,0,1,True,False,False,False,2,22,22,20,20,22,W_Afhandelen leads,W_Completeren aanvraag,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag
BPI12,199354::21,199354,21,22,36,23,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199369::32,199369,32,33,33,25,2,True,True,False,False,False,True,1,0,2,True,False,False,False,2,2,25,25,25,2,W_Valideren aanvraag,<EOS>,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>
BPI12,199375::21,199375,21,22,31,23,23,False,False,False,True,True,False,0,2,0,False,False,False,True,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199381::26,199381,26,27,38,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,22,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Completeren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199384::1,199384,1,2,10,9,20,False,False,True,False,False,True,2,0,0,True,True,False,False,7,7,20,10,7,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,W_Afhandelen leads,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,199396::1,199396,1,2,26,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,20,7,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199399::29,199399,29,30,41,25,24,True,False,True,False,False,True,2,0,1,True,False,False,False,24,25,24,25,25,24,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes
BPI12,199408::6,199408,6,7,27,17,8,False,False,False,False,False,True,1,0,0,True,True,False,False,22,15,22,15,15,8,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,W_Completeren aanvraag,O_CREATED,O_CREATED,A_FINALIZED
BPI12,199417::31,199417,31,32,38,23,25,True,True,False,False,False,True,1,0,2,True,False,False,False,25,25,23,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199456::1,199456,1,2,6,9,20,False,False,False,False,True,True,1,1,0,False,True,False,False,7,7,7,10,20,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199459::1,199459,1,2,3,9,7,True,True,False,False,False,False,0,0,2,False,False,True,False,7,7,20,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_DECLINED,W_Afhandelen leads,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199468::5,199468,5,6,6,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,7,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,A_DECLINED,W_Afhandelen leads,<EOS>
BPI12,199480::17,199480,17,18,29,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,199519::23,199519,23,24,26,11,5,False,False,True,False,False,True,2,0,0,True,True,False,False,25,4,5,4,4,5,A_REGISTERED,A_APPROVED,W_Valideren aanvraag,A_ACTIVATED,A_APPROVED,A_ACTIVATED,A_ACTIVATED,A_APPROVED
BPI12,199525::1,199525,1,2,3,9,7,True,True,True,False,False,False,1,0,2,True,False,False,False,7,7,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199537::6,199537,6,7,37,20,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,20,20,22,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag
BPI12,199543::40,199543,40,41,41,25,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,25,25,2,W_Valideren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>
BPI12,199546::1,199546,1,2,3,9,7,True,True,True,False,False,False,1,0,2,True,False,False,False,7,7,7,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199558::1,199558,1,2,35,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,7,7,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199579::50,199579,50,51,74,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199579::61,199579,61,62,74,23,23,False,False,True,True,True,False,1,2,0,False,True,False,False,25,2,23,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199579::65,199579,65,66,74,23,25,True,False,False,False,False,True,1,0,1,True,False,False,False,25,2,23,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199591::5,199591,5,6,29,22,20,False,False,False,False,False,True,1,0,0,True,True,False,False,22,22,22,22,22,20,W_Completeren aanvraag,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads
BPI12,199624::30,199624,30,31,54,23,25,True,False,True,False,False,True,2,0,1,True,False,False,False,25,2,25,23,23,25,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199624::31,199624,31,32,54,25,23,False,False,True,False,False,True,2,0,0,True,True,False,False,25,25,23,25,25,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers
BPI12,199624::42,199624,42,43,54,14,17,False,False,False,True,False,False,0,1,0,False,False,False,True,24,4,4,17,24,6,O_CANCELLED,O_SELECTED,W_Nabellen offertes,A_ACTIVATED,A_ACTIVATED,O_SELECTED,W_Nabellen offertes,A_CANCELLED
BPI12,199654::11,199654,11,12,57,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,199654::43,199654,43,44,57,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199654::46,199654,46,47,57,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199666::1,199666,1,2,16,9,20,False,False,False,False,True,True,1,1,0,False,True,False,False,7,7,7,10,20,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199702::18,199702,18,19,55,24,19,False,False,False,False,False,True,1,0,0,True,True,False,False,25,25,24,24,24,19,W_Nabellen offertes,O_SENT_BACK,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,O_SENT_BACK
BPI12,199702::25,199702,25,26,55,23,23,False,False,False,True,True,False,0,2,0,False,False,False,True,22,25,25,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Completeren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,199708::3,199708,3,4,6,20,7,False,True,False,False,False,True,1,0,1,True,False,False,False,20,7,20,20,20,7,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,A_DECLINED
BPI12,199711::1,199711,1,2,3,9,7,True,True,False,False,False,False,0,0,2,False,False,True,False,7,7,20,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_DECLINED,W_Afhandelen leads,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199735::21,199735,21,22,26,13,4,True,True,False,False,False,False,0,0,2,False,False,True,False,4,4,11,11,5,5,O_ACCEPTED,A_ACTIVATED,A_ACTIVATED,A_ACTIVATED,A_REGISTERED,A_REGISTERED,A_APPROVED,A_APPROVED
BPI12,199759::1,199759,1,2,3,9,7,True,True,False,False,False,False,0,0,2,False,False,True,False,7,7,20,10,20,20,A_PARTLYSUBMITTED,A_DECLINED,A_DECLINED,A_DECLINED,W_Afhandelen leads,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,199762::15,199762,15,16,33,14,17,False,False,False,True,True,False,0,2,0,False,False,False,True,24,14,24,17,17,6,O_CANCELLED,O_SELECTED,W_Nabellen offertes,O_CANCELLED,W_Nabellen offertes,O_SELECTED,O_SELECTED,A_CANCELLED
BPI12,199768::7,199768,7,8,77,22,20,True,False,False,False,False,True,1,0,1,True,False,False,False,20,22,22,22,22,20,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads
BPI12,199785::7,199785,7,8,8,20,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,20,20,2,W_Afhandelen leads,<EOS>,<EOS>,<EOS>,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>
BPI12,199788::26,199788,26,27,31,13,11,False,False,True,True,False,False,1,1,0,False,True,False,False,25,4,11,11,5,4,O_ACCEPTED,A_REGISTERED,W_Valideren aanvraag,A_ACTIVATED,A_REGISTERED,A_REGISTERED,A_APPROVED,A_ACTIVATED
BPI12,199845::22,199845,22,23,24,6,24,True,False,True,False,False,True,2,0,1,True,False,False,False,24,4,24,23,14,24,A_CANCELLED,W_Nabellen offertes,W_Nabellen offertes,A_ACTIVATED,W_Nabellen offertes,W_Nabellen incomplete dossiers,O_CANCELLED,W_Nabellen offertes
BPI12,199851::11,199851,11,12,22,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,199860::34,199860,34,35,45,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199866::19,199866,19,20,20,24,2,False,True,True,False,False,True,2,0,1,True,False,False,False,24,2,2,24,24,2,W_Nabellen offertes,<EOS>,W_Nabellen offertes,<EOS>,<EOS>,W_Nabellen offertes,W_Nabellen offertes,<EOS>
BPI12,199890::10,199890,10,11,64,17,8,False,False,True,False,False,False,1,0,0,True,True,False,False,22,15,8,15,15,22,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,A_FINALIZED,O_CREATED,O_CREATED,W_Completeren aanvraag
BPI12,199890::40,199890,40,41,64,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,199926::11,199926,11,12,48,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,199926::45,199926,45,46,48,5,11,False,False,True,False,False,False,1,0,0,True,True,False,False,4,2,11,4,4,13,A_APPROVED,A_REGISTERED,A_ACTIVATED,<EOS>,A_REGISTERED,A_ACTIVATED,A_ACTIVATED,O_ACCEPTED
BPI12,199944::9,199944,9,10,48,3,8,False,True,False,False,True,False,0,1,1,False,False,True,True,22,8,22,17,8,17,A_ACCEPTED,A_FINALIZED,W_Completeren aanvraag,A_FINALIZED,W_Completeren aanvraag,O_SELECTED,A_FINALIZED,O_SELECTED
BPI12,200004::32,200004,32,33,37,13,5,False,False,False,False,False,True,1,0,0,True,True,False,False,4,4,11,11,11,5,O_ACCEPTED,A_APPROVED,A_ACTIVATED,A_ACTIVATED,A_REGISTERED,A_REGISTERED,A_REGISTERED,A_APPROVED
BPI12,200022::38,200022,38,39,55,23,25,True,True,False,False,False,False,0,0,2,False,False,True,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200025::1,200025,1,2,31,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,20,7,20,10,20,20,A_PARTLYSUBMITTED,A_PREACCEPTED,W_Afhandelen leads,A_DECLINED,W_Afhandelen leads,A_PREACCEPTED,W_Afhandelen leads,W_Afhandelen leads
BPI12,200028::47,200028,47,48,95,23,23,False,False,True,True,True,False,1,2,0,False,True,False,False,25,2,23,23,23,25,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,<EOS>,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag
BPI12,200028::55,200028,55,56,95,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200052::36,200052,36,37,60,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200052::45,200052,45,46,60,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,25,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200085::13,200085,13,14,34,24,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,200100::70,200100,70,71,82,25,23,False,False,True,False,True,True,2,1,0,False,True,False,False,2,2,23,25,23,23,W_Valideren aanvraag,W_Nabellen incomplete dossiers,<EOS>,<EOS>,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200152::6,200152,6,7,29,20,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,20,20,22,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag
BPI12,200170::14,200170,14,15,32,24,22,False,True,True,False,False,True,2,0,1,True,False,False,False,2,22,22,24,24,22,W_Nabellen offertes,W_Completeren aanvraag,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,200170::29,200170,29,30,32,6,14,False,False,True,False,True,True,2,1,0,False,True,False,False,24,4,14,2,14,14,A_CANCELLED,O_CANCELLED,W_Nabellen offertes,A_ACTIVATED,O_CANCELLED,<EOS>,O_CANCELLED,O_CANCELLED
BPI12,200173::24,200173,24,25,64,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,22,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Completeren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200173::38,200173,38,39,64,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,22,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Completeren aanvraag,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200173::48,200173,48,49,64,23,23,False,False,True,True,True,True,2,2,0,False,True,False,False,2,25,23,23,23,23,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers
BPI12,200194::13,200194,13,14,28,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200194::20,200194,20,21,28,25,24,True,False,True,False,False,True,2,0,1,True,False,False,False,24,25,24,25,25,24,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes
BPI12,200215::1,200215,1,2,6,9,20,False,False,False,False,False,True,1,0,0,True,True,False,False,7,7,7,10,7,20,A_PARTLYSUBMITTED,W_Afhandelen leads,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,200260::1,200260,1,2,34,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,7,7,10,7,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,200266::14,200266,14,15,43,24,24,True,True,False,True,True,False,0,2,2,False,False,True,True,24,24,22,24,24,22,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag
BPI12,200272::36,200272,36,37,39,16,7,False,False,False,False,False,True,1,0,0,True,True,False,False,25,25,11,25,25,7,O_DECLINED,A_DECLINED,W_Valideren aanvraag,W_Valideren aanvraag,A_REGISTERED,W_Valideren aanvraag,W_Valideren aanvraag,A_DECLINED
BPI12,200290::12,200290,12,13,28,24,24,True,True,False,True,True,False,0,2,2,False,False,True,True,24,24,22,24,24,6,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Nabellen offertes,W_Nabellen offertes,A_CANCELLED
BPI12,200293::8,200293,8,9,10,7,22,True,True,True,False,False,True,2,0,2,True,False,False,False,22,22,22,2,20,22,A_DECLINED,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>,W_Afhandelen leads,W_Completeren aanvraag
BPI12,200296::22,200296,22,23,28,25,25,False,False,True,True,True,True,2,2,0,False,True,False,False,2,2,25,25,25,25,W_Valideren aanvraag,W_Valideren aanvraag,<EOS>,<EOS>,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag,W_Valideren aanvraag
BPI12,200296::8,200296,8,9,28,17,8,False,False,True,False,False,True,2,0,0,True,True,False,False,22,15,8,15,15,8,O_SELECTED,A_FINALIZED,W_Completeren aanvraag,O_CREATED,A_FINALIZED,O_CREATED,O_CREATED,A_FINALIZED
BPI12,200305::12,200305,12,13,13,22,2,True,True,True,False,False,True,2,0,2,True,False,False,False,2,2,2,22,22,2,W_Completeren aanvraag,<EOS>,<EOS>,<EOS>,<EOS>,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>
BPI12,200311::19,200311,19,20,43,24,25,False,True,True,False,False,True,2,0,1,True,False,False,False,24,25,25,24,24,25,W_Nabellen offertes,W_Valideren aanvraag,W_Nabellen offertes,W_Valideren aanvraag,W_Valideren aanvraag,W_Nabellen offertes,W_Nabellen offertes,W_Valideren aanvraag
BPI12,200323::4,200323,4,5,6,7,20,False,True,True,False,False,True,2,0,1,True,False,False,False,2,20,20,2,2,20,A_DECLINED,W_Afhandelen leads,<EOS>,W_Afhandelen leads,W_Afhandelen leads,<EOS>,<EOS>,W_Afhandelen leads
BPI12,200332::4,200332,4,5,6,7,20,True,True,True,False,False,True,2,0,2,True,False,False,False,20,20,20,2,2,20,A_DECLINED,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,W_Afhandelen leads,<EOS>,<EOS>,W_Afhandelen leads
BPI12,200341::26,200341,26,27,34,22,22,False,False,True,True,True,True,2,2,0,False,True,False,False,2,7,22,22,22,22,W_Completeren aanvraag,W_Completeren aanvraag,<EOS>,A_DECLINED,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag
BPI12,200365::1,200365,1,2,16,9,10,False,False,False,True,False,False,0,1,0,False,False,False,True,7,7,7,10,7,20,A_PARTLYSUBMITTED,A_PREACCEPTED,A_DECLINED,A_DECLINED,A_DECLINED,A_PREACCEPTED,A_DECLINED,W_Afhandelen leads
BPI12,200380::18,200380,18,19,32,25,23,False,False,False,True,False,False,0,1,0,False,False,False,True,2,2,25,23,25,25,W_Valideren aanvraag,W_Nabellen incomplete dossiers,<EOS>,<EOS>,W_Valideren aanvraag,W_Nabellen incomplete dossiers,W_Valideren aanvraag,W_Valideren aanvraag
BPI12,200395::11,200395,11,12,22,22,24,False,True,True,False,False,True,2,0,1,True,False,False,False,2,24,24,22,22,24,W_Completeren aanvraag,W_Nabellen offertes,<EOS>,W_Nabellen offertes,W_Nabellen offertes,W_Completeren aanvraag,W_Completeren aanvraag,W_Nabellen offertes
BPI12,200451::5,200451,5,6,16,22,20,True,False,False,False,False,True,1,0,1,True,False,False,False,20,22,22,22,22,20,W_Completeren aanvraag,W_Afhandelen leads,W_Afhandelen leads,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Completeren aanvraag,W_Afhandelen leads
